Source Coordinate,Target Coordinate,Path Type,Obstacle,Path ID,Channel coefficient,Propagation delay,Zenith angle of departure,Azimuth angle of departure,Zenith angle of arrival,Azimuth angle of arrival
[[-24. -14.  10.]],[[-31.  32.   5.]],[[1 1 1 1]],0,0,(-0.00038626042+7.5064295e-06j),0.0,1.6759217,1.813333,1.4656711,-1.8133329
[[-24. -14.  10.]],[[-31.  33.   5.]],[[1 1 1 1]],0,0,(-0.00038097275+7.2511607e-06j),0.0,1.6738253,1.8083667,1.4677675,-1.8083665
[[-24. -14.  10.]],[[-30. -34.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0010984238+0j),0.0,1.8058274,-1.8622531,1.3357652,1.2793396
[[-24. -14.  10.]],[[-30. -33.   5.]],[[0 1 1 1 1 1]],0,0,(0.0011450131+0j),0.0,1.8166622,-1.8766751,1.3249305,1.2649175
[[-24. -14.  10.]],[[-30. -32.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0011951383+0j),0.0,1.8284616,-1.8925469,1.3131311,1.2490458
[[-24. -14.  10.]],[[-30. -31.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001249112+0j),0.0,1.8413461,-1.910089,1.3002466,1.2315037
[[-24. -14.  10.]],[[-30. -30.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013072537+0j),0.0,1.8554531,-1.9295671,1.2861396,1.2120256
[[-24. -14.  10.]],[[-30. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013698781+0j),0.0,1.8709387,-1.9513028,1.2706541,1.19029
[[-24. -14.  10.]],[[-30. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0014372704+0j),0.0,1.8879794,-1.9756882,1.2536134,1.1659045
[[-24. -14.  10.]],[[-30. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0015096517+0j),0.0,1.9067717,-2.003204,1.2348211,1.1383886
[[-24. -14.  10.]],[[-30. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001587121+0j),0.0,1.9275297,-2.0344439,1.214063,1.1071488
[[-24. -14.  10.]],[[-30. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001669576+0j),0.0,1.9504777,-2.070143,1.191115,1.0714498
[[-24. -14.  10.]],[[-30. -24.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(5.1298384e-06-7.3700005e-07j),0.38310764693960664,1.6040834,-3.0749447,1.5375093,0.066648066
[[-24. -14.  10.]],[[-30. -23.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(5.2782175e-06-7.586685e-07j),0.37964096577525197,1.6040974,-3.0815926,1.5374954,0.060000144
[[-24. -14.  10.]],[[-30. -22.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(5.473202e-06-7.8703965e-07j),0.37619236081809504,1.60411,-3.0882459,1.5374829,0.05334687
[[-24. -14.  10.]],[[-30. -21.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(5.7403277e-06-8.25787e-07j),0.37276191733326414,1.6041211,-3.094904,1.5374717,0.046688925
[[-24. -14.  10.]],[[-30. -20.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.1238447e-06-8.8127473e-07j),0.43052864384662826,1.6041306,-3.1015658,1.5374621,0.040026784
[[-24. -14.  10.]],[[-30. -19.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(6.698321e-06-9.642201e-07j),0.3659570211311802,1.604139,-3.1082315,1.5374539,0.03336112
[[-24. -14.  10.]],[[-30. -18.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(6.826413e-05-7.688555e-06j),0.0046621693172710366,1.6882873,-1.8673954,1.4533057,-1.8673953
[[-24. -14.  10.]],[[-30. -17.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(8.925363e-06-1.2850555e-06j),0.3592284087972075,1.6041509,-3.1215713,1.5374422,0.020021472
[[-24. -14.  10.]],[[-30. -16.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.0857202e-05-1.5630044e-06j),0.3558934622560628,1.6041545,-3.1282442,1.5374383,0.0133486595
[[-24. -14.  10.]],[[-30. -15.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.3271049e-05-1.9100485e-06j),0.34821761119019357,1.6041567,-3.134918,1.5374361,0.006674676
[[-24. -14.  10.]],[[-30. -14.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.5613967e-05-2.2465988e-06j),0.3450147119110625,1.6041574,-3.1415927,1.5374354,9.714436e-08
[[-24. -14.  10.]],[[-30. -13.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.713194e-05-2.464268e-06j),0.3418277287892124,1.6041567,3.1349182,1.5374361,-0.006674482
[[-24. -14.  10.]],[[-30. -12.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.7540067e-05-2.522252e-06j),0.33865774184960173,1.6041545,3.1282442,1.5374383,-0.013348479
[[-24. -14.  10.]],[[-30. -11.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(4.319677e-06-5.4893286e-07j),0.004012406407127855,1.6722847,-1.8257136,1.4693084,-1.8257138
[[-24. -14.  10.]],[[-30. -10.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(3.0505014e-06-3.7395895e-07j),0.09954734281336641,1.6703349,-1.8206769,1.4712583,-1.820677
[[-24. -14.  10.]],[[-30.  -9.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(3.184554e-06-3.7556512e-07j),0.0038579912597924704,1.6684558,-1.8158314,1.473137,-1.8158315
[[-24. -14.  10.]],[[-30.  -8.   5.]],[[1 1 1 1 1 1 1 1]],0,0,(3.3144056e-06-3.7661516e-07j),0.0,1.6666445,-1.8111668,1.4749486,-1.8111669
[[-24. -14.  10.]],[[-30.  -7.   5.]],[[1 1 1 1 1 1 1 1]],0,0,(3.42636e-06-3.76478e-07j),0.0,1.6648967,-1.8066732,1.4766963,-1.8066733
[[-24. -14.  10.]],[[-30.  -6.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0019400708+0j),0.0,2.0344439,2.2142975,1.1071488,-0.9272952
[[-24. -14.  10.]],[[-30.  -5.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0018472776+0j),0.0,2.0037909,2.158799,1.137802,-0.9827938
[[-24. -14.  10.]],[[-30.  -4.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0017565934+0j),0.0,1.9758359,2.1112158,1.1657568,-1.0303769
[[-24. -14.  10.]],[[-30.  -3.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001669576+0j),0.0,1.9504777,2.070143,1.191115,-1.0714498
[[-24. -14.  10.]],[[-30.  -2.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001587121+0j),0.0,1.9275297,2.0344439,1.214063,-1.1071488
[[-24. -14.  10.]],[[-30.  -1.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0015096517+0j),0.0,1.9067717,2.003204,1.2348211,-1.1383886
[[-24. -14.  10.]],[[-30.   0.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0014372704+0j),0.0,1.8879794,1.9756882,1.2536134,-1.1659045
[[-24. -14.  10.]],[[-30.   1.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013698781+0j),0.0,1.8709387,1.9513028,1.2706541,-1.19029
[[-24. -14.  10.]],[[-30.   2.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013072537+0j),0.0,1.8554531,1.9295671,1.2861396,-1.2120256
[[-24. -14.  10.]],[[-30.   3.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00049179356+2.3643746e-05j),0.0,1.8042128,2.2002494,1.33738,-2.2002492
[[-24. -14.  10.]],[[-30.   4.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.0004932697+2.2797205e-05j),0.0,1.7957882,2.1732993,1.3458047,-2.173299
[[-24. -14.  10.]],[[-30.   5.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.00049367035+2.19535e-05j),0.0,1.7878047,2.1483073,1.3537883,-2.148307
[[-24. -14.  10.]],[[-30.   6.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-0.0004931145+2.111974e-05j),0.0,1.7802464,2.1250954,1.3613464,-2.1250951
[[-24. -14.  10.]],[[-30.   7.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.9703383e-06+8.319459e-05j),0.009730307226618606,2.072373,2.1035025,2.0723732,-2.103502
[[-24. -14.  10.]],[[-30.   8.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(5.989126e-07+8.204973e-05j),0.009441386339403834,2.057787,2.083383,2.057787,-2.0833828
[[-24. -14.  10.]],[[-30.   9.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(7.952789e-06+8.084019e-05j),0.009165077585748804,2.0438142,2.0646062,2.0438142,-2.064606
[[-24. -14.  10.]],[[-30.  10.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(7.890359e-07-0.00011008307j),0.0021851391807103937,2.0662048,1.8157752,2.0662048,-1.3258178
[[-24. -14.  10.]],[[-30.  11.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-9.305913e-06-0.00010773228j),0.0021189521248743404,2.0502696,1.8063414,2.0502696,-1.3352515
[[-24. -14.  10.]],[[-30.  12.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.888692e-05-0.00010536405j),0.0020560690927595715,2.0352228,1.7975953,2.035223,-1.3439976
[[-24. -14.  10.]],[[-30.  13.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-2.7952336e-05-0.000102993414j),0.0019963266595368623,2.0210018,1.7894653,2.0210018,-1.3521276
[[-24. -14.  10.]],[[-30.  14.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-3.650723e-05-0.000100632664j),0.0019395187678128423,2.0075483,1.7818897,2.0075483,-1.3597031
[[-24. -14.  10.]],[[-30.  15.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.4561686e-05-9.829195e-05j),0.001885474887330929,1.9948084,1.7748144,1.9948086,-1.3667785
[[-24. -14.  10.]],[[-30.  16.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.2129722e-05-9.597948e-05j),0.0018340244878345402,1.9827328,1.7681919,1.9827328,-1.3734009
[[-24. -14.  10.]],[[-30.  17.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.922817e-05-9.370178e-05j),0.0017850609879133117,1.9712751,1.7619809,1.9712752,-1.379612
[[-24. -14.  10.]],[[-30.  18.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-6.58756e-05-9.146399e-05j),0.001738364119319158,1.9603935,1.7561443,1.9603935,-1.3854485
[[-24. -14.  10.]],[[-30.  19.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-7.209188e-05-8.927016e-05j),0.0016938344060690724,1.9500489,1.7506499,1.9500489,-1.3909429
[[-24. -14.  10.]],[[-30.  20.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-7.789753e-05-8.7123335e-05j),0.0016513439504706184,1.9402056,1.7454686,1.9402057,-1.3961242
[[-24. -14.  10.]],[[-30.  21.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-8.3313236e-05-8.502565e-05j),0.0016107577494040015,1.9308302,1.7405747,1.9308302,-1.4010181
[[-24. -14.  10.]],[[-30.  22.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-8.835964e-05-8.29787e-05j),0.0015719621160315,1.9218926,1.7359451,1.9218926,-1.4056478
[[-24. -14.  10.]],[[-30.  23.   5.]],[[1 1 1 1 1 1 1 1]],0,0,(-9.3057075e-05-8.0983395e-05j),0.0015348717852248228,1.9133645,1.7315592,1.9133646,-1.4100337
[[-24. -14.  10.]],[[-30.  24.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[-30.  25.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[-30.  26.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[-30.  27.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[-30.  28.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[-30.  29.   5.]],[[1 1 1 1]],0,0,(-0.00038782076+8.629206e-06j),0.0,1.6820744,1.8511375,1.4595183,-1.8511374
[[-24. -14.  10.]],[[-30.  30.   5.]],[[1 1 1 1 1 1]],0,0,(-0.00038282803+8.33623e-06j),0.0,1.6797516,1.8450843,1.4618411,-1.8450843
[[-24. -14.  10.]],[[-30.  31.   5.]],[[1 1 1 1]],0,0,(-0.00037791155+8.056813e-06j),0.0,1.6775198,1.8392807,1.464073,-1.8392807
[[-24. -14.  10.]],[[-30.  32.   5.]],[[1 1 1]],0,0,(-0.00037307348+7.790226e-06j),0.0,1.6753739,1.8337121,1.4662188,-1.8337121
[[-24. -14.  10.]],[[-30.  33.   5.]],[[1 1 1]],0,0,(-0.0003683157+7.535767e-06j),0.0,1.6733093,1.8283647,1.4682833,-1.8283647
[[-24. -14.  10.]],[[-29. -34.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0011109887+0j),0.0,1.8087375,-1.815775,1.3328552,1.3258177
[[-24. -14.  10.]],[[-29. -33.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0011592563+0j),0.0,1.8199996,-1.82812,1.3215932,1.3134727
[[-24. -14.  10.]],[[-29. -32.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0012113476+0j),0.0,1.8323108,-1.8417431,1.3092818,1.2998495
[[-24. -14.  10.]],[[-29. -31.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0012676307+0j),0.0,1.8458127,-1.8568478,1.2957801,1.284745
[[-24. -14.  10.]],[[-29. -30.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0013284932+0j),0.0,1.8606699,-1.8736813,1.2809229,1.2679114
[[-24. -14.  10.]],[[-29. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001394328+0j),0.0,1.8770736,-1.8925469,1.2645191,1.2490458
[[-24. -14.  10.]],[[-29. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0014655098+0j),0.0,1.8952471,-1.9138203,1.2463456,1.2277725
[[-24. -14.  10.]],[[-29. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0015423553+0j),0.0,1.9154477,-1.9379702,1.226145,1.2036226
[[-24. -14.  10.]],[[-29. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0016250592+0j),0.0,1.9379703,-1.9655875,1.2036225,1.1760052
[[-24. -14.  10.]],[[-29. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0017135945+0j),0.0,1.9631448,-1.9974239,1.178448,1.1441689
[[-24. -14.  10.]],[[-29. -24.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.0072588e-05-2.4670657e-05j),0.013763369111075008,1.9173692,-1.9406748,1.9173689,-1.9406749
[[-24. -14.  10.]],[[-29. -23.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.1301388e-05-2.3476166e-05j),0.013428476108856557,1.909483,-1.9311485,1.9094827,-1.9311485
[[-24. -14.  10.]],[[-29. -22.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.2044251e-05-2.2047365e-05j),0.013108433449815493,1.901909,-1.9220806,1.9019085,-1.9220808
[[-24. -14.  10.]],[[-29. -21.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.2169534e-05-2.03341e-05j),0.01280224637412175,1.8946311,-1.9134405,1.894631,-1.9134405
[[-24. -14.  10.]],[[-29. -20.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.1525422e-05-1.8293118e-05j),0.07012623370883375,1.8876356,-1.9051993,1.8876354,-1.9051994
[[-24. -14.  10.]],[[-29. -19.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.0125737e-05-1.5885045e-05j),0.07305810356683651,1.8809079,-1.8973315,1.8809075,-1.8973316
[[-24. -14.  10.]],[[-29. -18.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-7.979267e-06-1.3167459e-05j),0.011959414791817835,1.8744346,-1.889813,1.8744342,-1.8898131
[[-24. -14.  10.]],[[-29. -17.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(6.2305394e-06-8.972106e-07j),0.42496060359553667,1.6043745,-3.1214368,1.5372182,0.020155957
[[-24. -14.  10.]],[[-29. -16.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(8.022724e-06-1.1551249e-06j),0.4252928818004875,1.6043783,-3.1281545,1.5372144,0.013438348
[[-24. -14.  10.]],[[-29. -15.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.288402e-06-5.2215946e-06j),0.08704871845566231,1.8564202,-1.8691423,1.8564199,-1.8691425
[[-24. -14.  10.]],[[-29. -14.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-3.4491268e-07-3.4447874e-06j),0.0948819192103656,1.8508463,-1.8628181,1.8508459,-1.8628182
[[-24. -14.  10.]],[[-29. -13.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.129606e-08-2.1877993e-06j),0.10106438708135101,1.8454705,-1.8567492,1.8454702,-1.8567493
[[-24. -14.  10.]],[[-29. -12.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.53639e-08-1.3429751e-06j),0.09603959227888481,1.8402834,-1.8509209,1.8402832,-1.8509212
[[-24. -14.  10.]],[[-29. -11.   5.]],[[1 1 1 1 1 1 1]],0,0,(-1.3051397e-07-8.017413e-07j),0.010350760248911683,1.8352759,-1.8453195,1.8352757,-1.8453196
[[-24. -14.  10.]],[[-29. -10.   5.]],[[1 1 1 1 1 1]],0,0,(-9.2837087e-07+1.3030902e-07j),0.4011795624592196,1.606092,-1.6654325,1.5355006,1.6654329
[[-24. -14.  10.]],[[-29.  -9.   5.]],[[1 1 1 1 1 1 1]],0,0,(-9.3101085e-07+1.3181297e-07j),0.4122035761611187,1.6063416,-1.6661046,1.535251,1.6661049
[[-24. -14.  10.]],[[-29.  -8.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-3.823056e-07-4.768252e-07j),0.009781871312952717,1.8212494,-1.8297552,1.8212492,-1.8297552
[[-24. -14.  10.]],[[-29.  -7.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.907529e-07-4.7813427e-07j),0.009605358286535193,1.8168807,-1.8249435,1.8168803,-1.8249437
[[-24. -14.  10.]],[[-29.  -6.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0020068635+0j),0.0,2.058154,2.1293957,1.0834385,-1.012197
[[-24. -14.  10.]],[[-29.  -5.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0019059405+0j),0.0,2.0228925,2.077895,1.1187003,-1.0636978
[[-24. -14.  10.]],[[-29.  -4.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0018075546+0j),0.0,1.9913306,2.0344439,1.1502621,-1.1071488
[[-24. -14.  10.]],[[-29.  -3.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0017135945+0j),0.0,1.9631448,1.9974239,1.178448,-1.1441689
[[-24. -14.  10.]],[[-29.  -2.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0016250592+0j),0.0,1.9379703,1.9655875,1.2036225,-1.1760052
[[-24. -14.  10.]],[[-29.  -1.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0015423553+0j),0.0,1.9154477,1.9379702,1.226145,-1.2036226
[[-24. -14.  10.]],[[-29.   0.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0014655098+0j),0.0,1.8952471,1.9138203,1.2463456,-1.2277725
[[-24. -14.  10.]],[[-29.   1.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001394328+0j),0.0,1.8770736,1.8925469,1.2645191,-1.2490458
[[-24. -14.  10.]],[[-29.   2.   5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.0543897e-06-3.9908383e-07j),0.13992828939990432,1.7832439,-1.788423,1.7832435,-1.7884231
[[-24. -14.  10.]],[[-29.   3.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.0867632e-06-3.886104e-07j),0.14059271791211359,1.7800435,-1.784993,1.7800432,-1.784993
[[-24. -14.  10.]],[[-29.   4.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.1157371e-06-3.7840957e-07j),0.14119939351076027,1.7769345,-1.781668,1.7769343,-1.781668
[[-24. -14.  10.]],[[-29.   5.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.1420664e-06-3.684302e-07j),0.14175427054397005,1.773913,-1.778443,1.7739129,-1.7784431
[[-24. -14.  10.]],[[-29.   6.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-1.1658094e-06-3.5875092e-07j),0.14226242228687624,1.7709761,-1.7753139,1.7709756,-1.775314
[[-24. -14.  10.]],[[-29.   7.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(3.7104128e-05-0.00011739058j),0.0,2.1252463,1.8045396,2.1252465,-1.3370532
[[-24. -14.  10.]],[[-29.   8.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(2.5326657e-05-0.000115213435j),0.0,2.105691,1.794273,2.105691,-1.3473197
[[-24. -14.  10.]],[[-29.   9.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(1.4008201e-05-0.000112947564j),0.0,2.0873065,1.784857,2.0873067,-1.3567357
[[-24. -14.  10.]],[[-29.  10.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(3.1855184e-06-0.000110620094j),0.0,2.0700068,1.7761917,2.070007,-1.365401
[[-24. -14.  10.]],[[-29.  11.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-7.119142e-06-0.000108253786j),0.0,2.0537121,1.7681919,2.0537121,-1.3734008
[[-24. -14.  10.]],[[-29.  12.   5.]],[[1 1 1 1 1 1 1 1]],0,0,(-1.6895008e-05-0.00010586774j),0.0,2.0383477,1.7607846,2.0383477,-1.3808081
[[-24. -14.  10.]],[[-29.  13.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-2.6140477e-05-0.00010347771j),0.0,2.0238454,1.7539072,2.0238454,-1.3876855
[[-24. -14.  10.]],[[-29.  14.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-3.4860852e-05-0.00010109672j),0.0,2.0101423,1.7475052,2.0101423,-1.3940874
[[-24. -14.  10.]],[[-29.  15.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-4.306703e-05-9.873546e-05j),0.0,1.99718,1.7415316,1.99718,-1.4000611
[[-24. -14.  10.]],[[-29.  16.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-5.0773757e-05-9.640232e-05j),0.0,1.9849058,1.735945,1.9849058,-1.4056476
[[-24. -14.  10.]],[[-29.  17.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-5.799867e-05-9.410423e-05j),0.0,1.9732705,1.7307096,1.9732705,-1.4108832
[[-24. -14.  10.]],[[-29.  18.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-6.47613e-05-9.1846596e-05j),0.0,1.9622296,1.7257931,1.9622296,-1.4157996
[[-24. -14.  10.]],[[-29.  19.   5.]],[[1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(-7.108234e-05-8.963352e-05j),0.0,1.9517417,1.7211678,1.9517417,-1.4204249
[[-24. -14.  10.]],[[-29.  20.   5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(-7.6983146e-05-8.746817e-05j),0.0,1.941769,1.7168087,1.941769,-1.4247841
[[-24. -14.  10.]],[[-29.  21.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-8.248531e-05-8.535268e-05j),0.0,1.932277,1.7126935,1.9322771,-1.4288993
[[-24. -14.  10.]],[[-29.  22.   5.]],[[1 1 1 1 1 1 1]],0,0,(-8.761016e-05-8.328877e-05j),0.0,1.9232339,1.7088023,1.9232339,-1.4327903
[[-24. -14.  10.]],[[-29.  23.   5.]],[[1 1 1 1 1 1 1]],0,0,(-9.237874e-05-8.1277256e-05j),0.0,1.91461,1.7051177,1.9146101,-1.4364749
[[-24. -14.  10.]],[[-29.  24.   5.]],[[1 1 1 1 1 1]],0,0,(-9.6811425e-05-7.931876e-05j),0.0,1.9063787,1.7016237,1.9063787,-1.439969
[[-24. -14.  10.]],[[-29.  25.   5.]],[[1 1 1 1 1]],0,0,(-0.00010092803-7.7413315e-05j),0.0,1.8985149,1.6983058,1.8985149,-1.4432868
[[-24. -14.  10.]],[[-29.  26.   5.]],[[1 1 1]],0,0,(-0.00010474728-7.5560616e-05j),0.0,1.8909957,1.6951513,1.8909957,-1.4464413
[[-24. -14.  10.]],[[-29.  27.   5.]],[[1 1]],0,0,(2.919673e-06-2.482375e-07j),0.09172086379294342,1.6285015,-1.7260171,1.5130916,-1.726017
[[-24. -14.  10.]],[[-29.  28.   5.]],[[1]],0,0,(2.8938732e-06-2.4549576e-07j),0.0,1.6278515,-1.7242509,1.5137415,-1.7242509
[[-24. -14.  10.]],[[-29.  29.   5.]],[[1]],0,0,(0.00013052758-1.1625301e-05j),0.0,1.6553471,1.7995985,1.4862453,1.7995983
[[-24. -14.  10.]],[[-29.  30.   5.]],[[1 1]],0,0,(0.00013212336-1.18044945e-05j),0.0,1.6567588,1.8035076,1.4848336,1.8035073
